 frequency       frequency       frequency       vdb(s_1_1)      vdb(s_2_1)      vdb(s_1_2)      vdb(s_2_2)      K              
 1.00000000e+08  1.00000000e+08  0.00000000e+00 -1.49475142e-02 -4.47503494e+01 -1.26681484e+02 -1.79816683e-03  2.65238010e+02 
 1.01157945e+08  1.01157945e+08  0.00000000e+00 -1.51080131e-02 -4.45511928e+01 -1.26381955e+02 -1.83953454e-03  2.58946935e+02 
 1.02329299e+08  1.02329299e+08  0.00000000e+00 -1.52722683e-02 -4.43520555e+01 -1.26082437e+02 -1.88184174e-03  2.52837890e+02 
 1.03514217e+08  1.03514217e+08  0.00000000e+00 -1.54403680e-02 -4.41529380e+01 -1.25782929e+02 -1.92510922e-03  2.46905052e+02 
 1.04712855e+08  1.04712855e+08  0.00000000e+00 -1.56124028e-02 -4.39538407e+01 -1.25483433e+02 -1.96935817e-03  2.41142789e+02 
 1.05925373e+08  1.05925373e+08  0.00000000e+00 -1.57884651e-02 -4.37547641e+01 -1.25183949e+02 -2.01461023e-03  2.35545659e+02 
 1.07151931e+08  1.07151931e+08  0.00000000e+00 -1.59686498e-02 -4.35557087e+01 -1.24884476e+02 -2.06088750e-03  2.30108398e+02 
 1.08392691e+08  1.08392691e+08  0.00000000e+00 -1.61530540e-02 -4.33566749e+01 -1.24585014e+02 -2.10821252e-03  2.24825918e+02 
 1.09647820e+08  1.09647820e+08  0.00000000e+00 -1.63417768e-02 -4.31576632e+01 -1.24285566e+02 -2.15660830e-03  2.19693300e+02 
 1.10917482e+08  1.10917482e+08  0.00000000e+00 -1.65349201e-02 -4.29586741e+01 -1.23986129e+02 -2.20609833e-03  2.14705789e+02 
 1.12201845e+08  1.12201845e+08  0.00000000e+00 -1.67325879e-02 -4.27597081e+01 -1.23686705e+02 -2.25670657e-03  2.09858784e+02 
 1.13501082e+08  1.13501082e+08  0.00000000e+00 -1.69348869e-02 -4.25607657e+01 -1.23387295e+02 -2.30845747e-03  2.05147841e+02 
