 frequency       frequency       frequency       vdb(s_1_1)      vdb(s_2_1)      vdb(s_1_2)      vdb(s_2_2)      K
 1.00000000e+08  1.00000000e+08  0.00000000e+00 -1.81358048e-02 -4.15555396e+01 -1.26856637e+02 -1.79830092e-03  2.27267125e+02
 1.01157945e+08  1.01157945e+08  0.00000000e+00 -1.83706539e-02 -4.13567374e+01 -1.26556984e+02 -1.83967486e-03  2.22367284e+02
 1.02329299e+08  1.02329299e+08  0.00000000e+00 -1.86109642e-02 -4.11579628e+01 -1.26257340e+02 -1.88198860e-03  2.17600773e+02
 1.03514217e+08  1.03514217e+08  0.00000000e+00 -1.88568625e-02 -4.09592164e+01 -1.25957703e+02 -1.92526291e-03  2.12963433e+02
 1.04712855e+08  1.04712855e+08  0.00000000e+00 -1.91084785e-02 -4.07604987e+01 -1.25658075e+02 -1.96951900e-03  2.08451244e+02
 1.05925373e+08  1.05925373e+08  0.00000000e+00 -1.93659450e-02 -4.05618106e+01 -1.25358455e+02 -2.01477854e-03  2.04060318e+02
 1.07151931e+08  1.07151931e+08  0.00000000e+00 -1.96293977e-02 -4.03631526e+01 -1.25058844e+02 -2.06106362e-03  1.99786895e+02
 1.08392691e+08  1.08392691e+08  0.00000000e+00 -1.98989755e-02 -4.01645254e+01 -1.24759242e+02 -2.10839682e-03  1.95627338e+02
 1.09647820e+08  1.09647820e+08  0.00000000e+00 -2.01748207e-02 -3.99659297e+01 -1.24459648e+02 -2.15680116e-03  1.91578129e+02
 1.10917482e+08  1.10917482e+08  0.00000000e+00 -2.04570786e-02 -3.97673662e+01 -1.24160064e+02 -2.20630013e-03  1.87635865e+02
 1.12201845e+08  1.12201845e+08  0.00000000e+00 -2.07458981e-02 -3.95688357e+01 -1.23860490e+02 -2.25691773e-03  1.83797257e+02
 1.13501082e+08  1.13501082e+08  0.00000000e+00 -2.10414313e-02 -3.93703388e+01 -1.23560925e+02 -2.30867843e-03  1.80059122e+02
 1.14815362e+08  1.14815362e+08  0.00000000e+00 -2.13438340e-02 -3.91718765e+01 -1.23261370e+02 -2.36160718e-03  1.76418379e+02
 1.16144861e+08  1.16144861e+08  0.00000000e+00 -2.16532655e-02 -3.89734493e+01 -1.22961825e+02 -2.41572948e-03  1.72872052e+02
 1.17489755e+08  1.17489755e+08  0.00000000e+00 -2.19698890e-02 -3.87750582e+01 -1.22662290e+02 -2.47107130e-03  1.69417259e+02
 1.18850223e+08  1.18850223e+08  0.00000000e+00 -2.22938711e-02 -3.85767039e+01 -1.22362766e+02 -2.52765916e-03  1.66051212e+02
 1.20226443e+08  1.20226443e+08  0.00000000e+00 -2.26253826e-02 -3.83783873e+01 -1.22063252e+02 -2.58552010e-03  1.62771217e+02
 1.21618600e+08  1.21618600e+08  0.00000000e+00 -2.29645979e-02 -3.81801092e+01 -1.21763750e+02 -2.64468171e-03  1.59574664e+02
 1.23026877e+08  1.23026877e+08  0.00000000e+00 -2.33116958e-02 -3.79818704e+01 -1.21464258e+02 -2.70517212e-03  1.56459031e+02
 1.24451461e+08  1.24451461e+08  0.00000000e+00 -2.36668589e-02 -3.77836719e+01 -1.21164778e+02 -2.76702003e-03  1.53421875e+02
 1.25892541e+08  1.25892541e+08  0.00000000e+00 -2.40302742e-02 -3.75855146e+01 -1.20865310e+02 -2.83025468e-03  1.50460835e+02
 1.27350308e+08  1.27350308e+08  0.00000000e+00 -2.44021331e-02 -3.73873993e+01 -1.20565854e+02 -2.89490590e-03  1.47573624e+02
 1.28824955e+08  1.28824955e+08  0.00000000e+00 -2.47826310e-02 -3.71893271e+01 -1.20266410e+02 -2.96100411e-03  1.44758033e+02
 1.30316678e+08  1.30316678e+08  0.00000000e+00 -2.51719684e-02 -3.69912988e+01 -1.19966979e+02 -3.02858032e-03  1.42011920e+02
 1.31825674e+08  1.31825674e+08  0.00000000e+00 -2.55703498e-02 -3.67933155e+01 -1.19667560e+02 -3.09766613e-03  1.39333215e+02
 1.33352143e+08  1.33352143e+08  0.00000000e+00 -2.59779850e-02 -3.65953781e+01 -1.19368154e+02 -3.16829375e-03  1.36719914e+02
 1.34896288e+08  1.34896288e+08  0.00000000e+00 -2.63950882e-02 -3.63974877e+01 -1.19068762e+02 -3.24049602e-03  1.34170079e+02
 1.36458314e+08  1.36458314e+08  0.00000000e+00 -2.68218787e-02 -3.61996454e+01 -1.18769383e+02 -3.31430639e-03  1.31681833e+02
 1.38038426e+08  1.38038426e+08  0.00000000e+00 -2.72585808e-02 -3.60018521e+01 -1.18470018e+02 -3.38975896e-03  1.29253359e+02
 1.39636836e+08  1.39636836e+08  0.00000000e+00 -2.77054242e-02 -3.58041090e+01 -1.18170667e+02 -3.46688846e-03  1.26882899e+02
 1.41253754e+08  1.41253754e+08  0.00000000e+00 -2.81626436e-02 -3.56064172e+01 -1.17871331e+02 -3.54573028e-03  1.24568754e+02
 1.42889396e+08  1.42889396e+08  0.00000000e+00 -2.86304791e-02 -3.54087778e+01 -1.17572009e+02 -3.62632047e-03  1.22309275e+02
 1.44543977e+08  1.44543977e+08  0.00000000e+00 -2.91091765e-02 -3.52111920e+01 -1.17272703e+02 -3.70869574e-03  1.20102870e+02
 1.46217717e+08  1.46217717e+08  0.00000000e+00 -2.95989872e-02 -3.50136610e+01 -1.16973412e+02 -3.79289348e-03  1.17947994e+02
 1.47910839e+08  1.47910839e+08  0.00000000e+00 -3.01001684e-02 -3.48161860e+01 -1.16674136e+02 -3.87895177e-03  1.15843155e+02
 1.49623566e+08  1.49623566e+08  0.00000000e+00 -3.06129831e-02 -3.46187682e+01 -1.16374877e+02 -3.96690938e-03  1.13786907e+02
 1.51356125e+08  1.51356125e+08  0.00000000e+00 -3.11377004e-02 -3.44214088e+01 -1.16075634e+02 -4.05680576e-03  1.11777849e+02
 1.53108746e+08  1.53108746e+08  0.00000000e+00 -3.16745957e-02 -3.42241092e+01 -1.15776408e+02 -4.14868110e-03  1.09814627e+02
 1.54881662e+08  1.54881662e+08  0.00000000e+00 -3.22239506e-02 -3.40268707e+01 -1.15477199e+02 -4.24257629e-03  1.07895928e+02
 1.56675107e+08  1.56675107e+08  0.00000000e+00 -3.27860531e-02 -3.38296945e+01 -1.15178008e+02 -4.33853293e-03  1.06020482e+02
